"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[tissue]"	"Term Source REF"	"Term Accession Number"	"Factor Value[season]"	"Unit"	"Term Source REF"	"Term Accession Number"
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-2_R3_fruit_2003"	"IL10-2"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-2_R4_fruit_2003"	"IL10-2"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-2-2_R1_fruit_2003"	"IL10-2-2"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-2-2_R2_fruit_2003"	"IL10-2-2"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-2-2_R3_fruit_2003"	"IL10-2-2"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-2-2_R4_fruit_2003"	"IL10-2-2"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-3_R1_fruit_2003"	"IL10-3"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-3_R2_fruit_2003"	"IL10-3"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-3_R3_fruit_2003"	"IL10-3"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL10-3_R4_fruit_2003"	"IL10-3"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-1_R1_fruit_2003"	"IL11-1"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-1_R2_fruit_2003"	"IL11-1"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-1_R3_fruit_2003"	"IL11-1"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-1_R4_fruit_2003"	"IL11-1"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-2_R1_fruit_2003"	"IL11-2"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-2_R2_fruit_2003"	"IL11-2"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-2_R3_fruit_2003"	"IL11-2"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-2_R4_fruit_2003"	"IL11-2"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-3_R1_fruit_2003"	"IL11-3"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-3_R2_fruit_2003"	"IL11-3"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-3_R3_fruit_2003"	"IL11-3"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-3_R4_fruit_2003"	"IL11-3"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4_R1_fruit_2003"	"IL11-4"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4_R2_fruit_2003"	"IL11-4"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4_R3_fruit_2003"	"IL11-4"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4_R4_fruit_2003"	"IL11-4"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4-1_R1_fruit_2003"	"IL11-4-1"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4-1_R2_fruit_2003"	"IL11-4-1"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4-1_R3_fruit_2003"	"IL11-4-1"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL11-4-1_R4_fruit_2003"	"IL11-4-1"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1_R1_fruit_2003"	"IL12-1"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1_R2_fruit_2003"	"IL12-1"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1_R3_fruit_2003"	"IL12-1"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1_R4_fruit_2003"	"IL12-1"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1-1_R1_fruit_2003"	"IL12-1-1"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1-1_R2_fruit_2003"	"IL12-1-1"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1-1_R3_fruit_2003"	"IL12-1-1"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-1-1_R4_fruit_2003"	"IL12-1-1"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-2_R1_fruit_2003"	"IL12-2"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-2_R2_fruit_2003"	"IL12-2"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-2_R3_fruit_2003"	"IL12-2"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-2_R4_fruit_2003"	"IL12-2"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3_R1_fruit_2003"	"IL12-3"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3_R2_fruit_2003"	"IL12-3"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3_R3_fruit_2003"	"IL12-3"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3_R4_fruit_2003"	"IL12-3"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3-1_R1_fruit_2003"	"IL12-3-1"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3-1_R2_fruit_2003"	"IL12-3-1"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3-1_R3_fruit_2003"	"IL12-3-1"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-3-1_R4_fruit_2003"	"IL12-3-1"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4_R1_fruit_2003"	"IL12-4"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4_R2_fruit_2003"	"IL12-4"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4_R3_fruit_2003"	"IL12-4"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4_R4_fruit_2003"	"IL12-4"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4-1_R1_fruit_2003"	"IL12-4-1"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4-1_R2_fruit_2003"	"IL12-4-1"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4-1_R3_fruit_2003"	"IL12-4-1"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"IL12-4-1_R4_fruit_2003"	"IL12-4-1"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R1_fruit_2003"	"M82"	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R2_fruit_2003"	"M82"	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R3_fruit_2003"	"M82"	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R4_fruit_2003"	"M82"	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R5_fruit_2003"	"M82"	""	""	"R5"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R6_fruit_2003"	"M82"	""	""	"R6"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R7_fruit_2003"	"M82"	""	""	"R7"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R8_fruit_2003"	"M82"	""	""	"R8"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R9_fruit_2003"	"M82"	""	""	"R9"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R10_fruit_2003"	"M82"	""	""	"R10"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R11_fruit_2003"	"M82"	""	""	"R11"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R12_fruit_2003"	"M82"	""	""	"R12"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R13_fruit_2003"	"M82"	""	""	"R13"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2003"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"pericarp"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001017"	"Sample collection"	"M82_R14_fruit_2003"	"M82"	""	""	"R14"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
