"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"PE-PSORA-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-PSORA-1"	"PE_Pso_1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-PSORA-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-PSORA-2"	"PE_Pso_2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-PSORA-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-PSORA-3"	"PE_Pso_3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RAP-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RAP-1"	"PE_Rap1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RAP-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RAP-2"	"PE_Rap2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RAP-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RAP-3"	"PE_Rap3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RAPRIF-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RAPRIF-1"	"PE_RapRif1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RAPRIF-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RAPRIF-2"	"PE_RapRif2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RAPRIF-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RAPRIF-3"	"PE_RapRif3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RIF-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RIF-1"	"PE_Rif1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RIF-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RIF-2"	"PE_Rif2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RIF-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RIF-3"	"PE_Rif3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RIFPSORA-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RIFPSORA-1"	"PE_RifPso1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RIFPSORA-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RIFPSORA-2"	"PE_RifPso2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RIFPSORA-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RIFPSORA-3"	"PE_RifPso3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RPA-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RPA-1"	"PE_RPA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RPA-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RPA-2"	"PE_RPA2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RPA-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RPA-3"	"PE_RPA3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RRA-1"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RRA-1"	"PE_RRA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RRA-2"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RRA-2"	"PE_RRA2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-RRA-3"	"Extraction"	""	"none"	"N2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-RRA-3"	"PE_RRA3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-EAT-2-1"	"Extraction"	""	"none"	"EAT-2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-EAT-2-1"	"PE_eat-2_1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-EAT-2-2"	"Extraction"	""	"none"	"EAT-2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-EAT-2-2"	"PE_eat-2_2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-EAT-2-3"	"Extraction"	""	"none"	"EAT-2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-EAT-2-3"	"PE_eat-2_3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-EAT-2-RRA-1"	"Extraction"	""	"none"	"EAT-2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-EAT-2-RRA-1"	"PE_eat-2_RRA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-EAT-2-RRA-2"	"Extraction"	""	"none"	"EAT-2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-EAT-2-RRA-2"	"PE_eat-2_RRA2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
"PE-EAT-2-RRA-3"	"Extraction"	""	"none"	"EAT-2-PE"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PE-EAT-2-RRA-3"	"PE_eat-2_RRA3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PE_mass_spectrometry_v2_maf.tsv"
