"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"D315760"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134700"	"12.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315775"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134713"	"60.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303657"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128960"	"29.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303673"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128976"	"45.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315761"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134701"	"13.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315776"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134714"	"61.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303658"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128961"	"30.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303674"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128977"	"46.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315777"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134715"	"62.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303659"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128962"	"31.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303675"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128978"	"47.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315763"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134703"	"15.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315778"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134716"	"63.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303644"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128947"	"16.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303660"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128963"	"32.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D303676"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S128979"	"48.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
"D315779"	"Extraction"	"dried in a vacuum centrifuge, resuspended  in ddH2O"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 �m, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific TSQ Quantum Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"S134717"	"64.csv"	"Data transformation"	""	""	"Metabolite identification"	"csv"	""
