"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"summer.Brarut"	"summer.Calcus"	"summer.Fistax"	"summer.Gripul"	"summer.Hypcup"	"summer.Marpol"	"summer.Plaund"	"summer.Polstr"	"summer.Rhysqu"	"autumn.Brarut"	"autumn.Calcus"	"autumn.Fistax"	"autumn.Gripul"	"autumn.Hypcup"	"autumn.Marpol"	"autumn.Plaund"	"autumn.Polstr"	"autumn.Rhysqu"	"winter.Brarut"	"winter.Calcus"	"winter.Fistax"	"winter.Gripul"	"winter.Hypcup"	"winter.Marpol"	"winter.Plaund"	"winter.Polstr"	"winter.Rhysqu"	"spring.Brarut"	"spring.Calcus"	"spring.Fistax"	"spring.Gripul"	"spring.Hypcup"	"spring.Marpol"	"spring.Plaund"	"spring.Polstr"	"spring.Rhysqu"	"pos_18_Brarut_1.C.4_01_5696"	"pos_19_Brarut_1.C.5_01_5697"	"pos_24_Brarut_1.D.3_01_5704"	"pos_14_Calcus_1.B.7_01_5690"	"pos_15_Calcus_1.C.1_01_5693"	"pos_17_Calcus_1.C.3_01_5695"	"pos_01_Fistax_1.A.2_01_5675"	"pos_02_Fistax_1.A.3_01_5676"	"pos_03_Fistax_1.A.4_01_5677"	"pos_08_Gripul_1.B.1_01_5684"	"pos_22_Gripul_1.D.1_01_5702"	"pos_23_Gripul_1.D.2_01_5703"	"pos_07_Hypcup_1.A.8_01_5681"	"pos_20_Hypcup_1.C.6_01_5698"	"pos_21_Hypcup_1.C.7_01_5699"	"pos_25_Marpol_1.D.4_01_5705"	"pos_26_Marpol_1.D.5_01_5706"	"pos_27_Marpol_1.D.6_01_5707"	"pos_09_Plaund_1.B.2_01_5685"	"pos_10_Plaund_1.B.3_01_5686"	"pos_11_Plaund_1.B.4_01_5687"	"pos_04_Polstr_1.A.5_01_5678"	"pos_05_Polstr_1.A.6_01_5679"	"pos_06_Polstr_1.A.7_01_5680"	"pos_12_Rhysqu_1.B.5_01_5688"	"pos_13_Rhysqu_1.B.6_01_5689"	"pos_16_Rhysqu_1.C.2_01_5694"	"pos_06_Brarut_1.A.7_01_6583"	"pos_12_Brarut_1.B.5_01_6591"	"pos_24_Brarut_1.D.3_01_6610"	"pos_16_Calcus_1.C.2_01_6597"	"pos_17_Calcus_1.C.3_01_6598"	"pos_20_Calcus_1.C.6_01_6601"	"pos_01_Fistax_1.A.2_01_6578"	"pos_02_Fistax_1.A.3_01_6579"	"pos_03_Fistax_1.A.4_01_6580"	"pos_05_Gripul_1.A.6_01_6582"	"pos_11_Gripul_1.B.4_01_6590"	"pos_23_Gripul_1.D.2_01_6609"	"pos_04_Hypcup_1.A.5_01_6581"	"pos_10_Hypcup_1.B.3_01_6589"	"pos_22_Hypcup_1.D.1_01_6605"	"pos_25_Marpol_1.D.4_01_6611"	"pos_26_Marpol_1.D.5_01_6612"	"pos_27_Marpol_1.D.6_01_6613"	"pos_13_Plaund_1.B.6_01_6592"	"pos_14_Plaund_1.B.7_01_6593"	"pos_15_Plaund_1.C.1_01_6596"	"pos_07_Polstr_1.A.8_01_6584"	"pos_08_Polstr_1.B.1_01_6587"	"pos_09_Polstr_1.B.2_01_6588"	"pos_18_Rhysqu_1.C.4_01_6599"	"pos_19_Rhysqu_1.C.5_01_6600"	"pos_21_Rhysqu_1.C.7_01_6602"	"pos_05_Brarut_1.A.6_01_7109"	"pos_20_Brarut_1.A.5_01_7143"	"pos_22_Brarut_1.A.7_01_7146"	"pos_17_Calcus_1.A.2_01_7140"	"pos_18_Calcus_1.A.3_01_7141"	"pos_19_Calcus_1.A.4_01_7142"	"pos_01_Fistax_1.A.2_01_7105"	"pos_02_Fistax_1.A.3_01_7106"	"pos_03_Fistax_1.A.4_01_7107"	"pos_09_Gripul_1.A.2_01_7115"	"pos_23_Gripul_1.A.8_01_7147"	"pos_24_Gripul_1.A.1_01_7148"	"pos_04_Hypcup_1.A.5_01_7108"	"pos_10_Hypcup_1.A.3_01_7116"	"pos_21_Hypcup_1.A.6_01_7144"	"pos_25_Marpol_1.A.2_01_7149"	"pos_26_Marpol_1.A.3_01_7150"	"pos_27_Marpol_1.A.4_01_7151"	"pos_11_Plaund_1.A.4_01_7117"	"pos_12_Plaund_1.A.5_01_7118"	"pos_13_Plaund_1.A.6_01_7119"	"pos_06_Polstr_1.A.7_01_7110"	"pos_07_Polstr_1.A.8_01_7111"	"pos_08_Polstr_1.A.1_01_7114"	"pos_14_Rhysqu_1.A.7_01_7120"	"pos_15_Rhysqu_1.A.8_01_7138"	"pos_16_Rhysqu_1.A.1_01_7139"	"pos_05_Brarut_1.A.6_01_7401"	"pos_10_Brarut_1.B.3_01_7408"	"pos_11_Brarut_1.B.4_01_7409"	"pos_15_Calcus_1.B.8_01_7415"	"pos_17_Calcus_1.C.2_01_7417"	"pos_20_Calcus_1.C.5_01_7420"	"pos_01_Fistax_1.A.2_01_7396"	"pos_02_Fistax_1.A.3_01_7398"	"pos_03_Fistax_1.A.4_01_7399"	"pos_04_Gripul_1.A.5_01_7400"	"pos_23_Gripul_1.C.8_01_7425"	"pos_24_Gripul_1.D.1_01_7426"	"pos_09_Hypcup_1.B.2_01_7407"	"pos_21_Hypcup_1.C.6_01_7421"	"pos_22_Hypcup_1.C.7_01_7424"	"pos_25_Marpol_1.D.2_01_7427"	"pos_26_Marpol_1.D.3_01_7428"	"pos_27_Marpol_1.D.4_01_7429"	"pos_12_Plaund_1.B.5_01_7410"	"pos_13_Plaund_1.B.6_01_7411"	"pos_14_Plaund_1.B.7_01_7412"	"pos_06_Polstr_1.A.7_01_7402"	"pos_07_Polstr_1.A.8_01_7403"	"pos_08_Polstr_1.B.1_01_7406"	"pos_16_Rhysqu_1.C.1_01_7416"	"pos_18_Rhysqu_1.C.3_01_7418"	"pos_19_Rhysqu_1.C.4_01_7419"	"adduct"	"pcgroup"
129.543280589589	129.543216114622	129.543345064557	286.152321292716	285.828022336075	286.476620249357	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21564259400447	8.11858374373504	8.30659067159634	8.28896809779732	7.5471563144043	7.5952617635141	8.2837276133706	8.37954090814459	8.98760187627268	7.71102747322274	7.5559971395842	7.73535642646404	7.49801670522172	7.83529023693915	7.79917688168779	6.88388872511129	7.14407990862128	7.27442383996589	8.59998106432672	7.90370511235867	7.9406465310716	8.30065409364418	7.8394434537613	7.75059471889884	8.32914647713946	8.00450984314814	8.3485567779582	8.18966254392354	8.24080321361056	8.09760591145843	8.9020259107914	7.99348786253351	8.51450478087689	8.67267530312314	8.97146136891305	7.69762601569896	7.38411876571804	7.24941116033255	7.00491747910126	8.51867369492985	7.03291371604272	6.71319918451984	7.95009346857106	7.41792936876914	7.37256605218497	9.12220137764684	""	5.49276510313984	7.80486798084517	8.26267164794428	7.98623711294839	9.09198917494668	8.06179287506108	8.00439762859379	8.51340638923234	8.31021998860815	""	6.75644189962014	8.0382056759802	8.26703617552411	8.19517471413315	8.28317500356709	""	7.88667440694292	7.89417487685708	8.43039680876953	8.30118412900262	""	6.99599940534882	7.45563726547682	8.07949906320584	7.66776827043874	8.31928454464993	6.02575002507453	6.80552133716106	8.25901163883684	8.32940135053824	8.05202860075237	""	8.41846662239446	""	8.62232703689229	9.62172711255973	8.47705271017454	8.19117469950822	6.97126920849274	7.39302276317449	9.83183514762327	7.99228500794015	7.9781758231761	8.11090118855185	8.38111289062401	8.14692948368081	8.95032405460814	8.64366829099185	8.70803831915107	7.61416732811665	7.95631045651708	7.49370261794426	8.66865390956702	8.3184518427977	""	8.80370177559991	8.83141981909013	8.3967387995718	9.34483474822477	9.39949810080885	9.58400282418504	213.112	249
205.111300663872	205.109898358424	205.112032101969	570.753756330601	560.332612124025	571.183174109765	5	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	""	""	7.09951107805806	""	7.39923681990437	""	""	""	""	10.0551852491156	8.10255339604798	8.13841986695535	7.69581255932507	7.81138285036657	7.76175404069594	""	""	7.27619119080876	""	""	""	10.2188914011239	9.76021964494106	9.86816540608644	""	""	8.35545509420147	""	""	6.03704958032846	""	""	""	""	""	""	10.2850923450786	10.4050035100851	7.59846549254866	8.47656941209854	7.5205857143237	7.48366006363568	""	""	6.24303227663873	8.79259532303879	""	8.72376698617635	""	""	""	""	""	""	""	""	7.12787345847066	10.5125117769633	11.0598418180715	9.17570508686895	""	6.90045929633308	""	6.02168332569192	8.73035437133235	10.3700402341056	""	6.77262260499063	6.93432869992469	""	8.30648427360747	""	10.4227086571134	9.21540432847797	9.52174092416837	""	""	""	""	9.75051467210001	9.15568817964369	8.66972294682646	9.17452477009726	8.22089813346622	""	""	""	6.21335437370726	""	7.69334808497221	7.92901989178056	8.17124451483783	7.50156070234412	8.73475384935738	7.98399107079188	8.98523114310809	""	8.93978440695834	""	""	""	9.32275864298182	7.81371283744945	9.74760256967439	9.55282069527311	""	""	""	213.616	250
164.084867606286	164.083215968943	164.088731699382	862.893481367784	855.454550429867	862.995913673852	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8.33730451277279	8.13113063058292	8.18576485292694	8.48232449548316	8.23650103249933	8.24213752193231	7.87328407470369	7.99865792458018	7.82182915544711	7.6219513687298	7.51642361447481	7.91778950156637	9.12727998707703	8.39952254944345	7.98535139897205	7.27695276318957	8.00731112236247	7.6039343422531	7.9327724475072	8.25132253786097	7.89968865917078	8.46399492582793	8.46080060190504	7.89671185599774	8.06732704835417	8.18370338293155	8.41368066877829	8.47541073580086	8.95603427310811	8.22477672940777	7.55904342179653	8.06333751928787	8.19176715178725	7.10849627673656	7.35612017578613	7.17609446195675	7.96758251502427	8.41460217049836	7.64291034529429	8.3743055094848	8.60680279010266	8.06682276335018	8.26692675718582	8.12193052354826	8.50767604672439	8.03598850388375	7.92272078231815	8.66079886760751	8.29574819673761	7.88713503213285	8.3181371916311	7.99299859991129	8.840409961235	7.92489717465218	8.84842857312382	8.36060113385009	8.41419828418815	7.81859116017332	7.84133780743552	7.58590454686945	7.62771529059872	7.07864030099447	7.57531384566242	9.02099516701218	7.89392425028935	7.36707527064612	8.74889140702467	7.91541277391405	8.17777646403377	6.85455701339384	8.85273699717886	8.77949345383561	8.49763882738837	8.37464850078611	8.52815687004522	7.81574928803942	8.24111710816159	8.21886771620262	8.24834819410907	8.48023528121049	8.07330062148684	7.24163806350147	8.05782084923917	6.88905470483597	8.08323971594663	7.66722089120431	7.66821428820518	7.07315072581259	7.82894280198099	7.61302863933993	7.72693256647093	7.54806130777508	7.63112123812607	8.18079135231705	8.29655999970263	8.18844109956025	8.1321565651366	8.05843344348368	8.19699404294268	6.90499948526838	7.47078253968813	6.62000920448228	8.22419722722686	8.20170482726066	7.51894592166326	7.2361146954928	7.28475506677942	7.65097180520988	125.12	251
149.131336560351	149.130821313149	149.13231065489	812.175666796023	811.6694081119	812.556438611082	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8.44358014907225	8.53945866576623	8.8053151670964	7.56369891054453	8.71263628310017	8.31575633586172	8.53298970369863	8.42976977318564	7.8547168013945	8.1349788764884	8.02153200417001	8.07699749842413	8.50721952781934	8.1468249203455	8.32486714447417	8.41355918448411	8.32133012078358	7.78436336702946	8.79192618526181	7.96494343793092	8.07480348406651	8.06510836068277	8.06555182007749	8.01311276755446	8.03784076251462	7.71752418315188	8.50918521401914	7.37019033872792	8.22390401719988	8.32206550505499	7.34338483113653	7.94347748573093	6.99883835534183	7.35934032270386	7.39958889081452	7.32274290367171	7.87749371996776	7.314946895816	7.35462333282572	7.44449528574615	6.85748750084315	7.59508117451278	8.41321304366021	8.63228032973808	7.85103218634122	8.52739919015129	8.05562082609715	7.81639683032471	7.65874423695411	7.35824984964125	8.04278387925511	7.41427404152169	7.36040926989276	7.19663263679566	8.34459825728632	7.26942731662511	7.3206432574386	7.52403869367457	7.36807214263832	7.1717605040055	7.9670260391854	7.81574928803945	7.33552633894218	7.73566740023614	7.68691133419412	7.07897544270493	7.56828848593351	7.09051673900448	7.39291449342975	8.68662688753412	9.12478872691786	9.11793556747857	7.70656856729803	7.94307839907997	8.4280899151967	7.71257799343267	7.25267176238599	7.5652738609101	7.65797132930926	7.93646893385311	7.53468065623093	8.22239775580255	8.08915480832105	9.06531275021322	7.64680846853166	7.74799271683229	7.51235972881042	6.98144465460798	7.45979293250439	7.76328547391701	8.45128942738994	8.21874916244569	8.14029873994438	8.30438734243609	8.70866989979299	8.49428969739833	8.34678706869273	8.17736994221573	7.68706547677632	8.62004720842922	8.49621303910952	7.73330678411463	7.96280849742011	7.77593390476272	7.5256701632651	8.33401537292059	8.73688174267636	9.27918411234364	148.126	252
153.126852890911	153.126273836701	153.127770722556	352.971627611526	352.374649911766	353.499847176497	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	8.53601155997887	8.40364399539853	8.36727310997443	7.4488367445514	8.3459549471716	8.29289297141864	7.45959692644351	7.67665242279176	7.33662436486931	7.47925488054727	8.21118094307943	8.3098252904477	8.24896858866139	8.22521380245287	8.12009617297858	8.14596281134933	8.1902282349284	8.0622789820873	8.16007014709552	8.23658606289775	8.04786332653883	7.95443483076768	7.02982328486246	8.22519242471083	7.8113252676044	7.56015993491247	8.40383424901149	8.15311614222365	7.52883231906784	8.23031897343171	7.52120752184854	8.26613017969081	8.16762890671256	7.23385834165826	7.24344260326946	6.95599952323466	7.15614110642819	7.42927479189037	7.50527426444532	7.59877918283249	6.90970537630575	7.32103010979206	6.92616608252587	6.92443394086653	8.22448882652234	8.24553782643949	7.34166786968906	7.59444180995384	7.52582418884696	8.07747286094782	7.68822144682351	6.67280226970843	7.49624868437184	8.20870749255007	6.40887837300188	7.68537174639205	7.57382444245906	7.68937624929341	7.48145952582119	7.63558123909791	6.90858287648319	6.34793780404259	7.7533206252681	8.03539894307267	7.54439238389576	7.57255236651715	7.66009061206805	7.45474772675598	7.39443901847908	8.22738301615913	7.39836795154489	8.16004525029628	6.78852760608333	7.3625437424214	7.42494779103033	7.42593670448721	7.53551712966566	7.44016227961514	7.57496907751558	7.70767865265555	7.67284052259621	7.38113320886681	8.06147265447966	7.54912062478548	7.24981189389725	9.04672908136331	8.2680415974226	8.21288077724223	8.33525361233428	8.38819454741134	8.22633129707234	7.17164915260834	7.33772121022772	6.94681397901201	6.97021163391539	7.08715256425884	7.44399598600102	7.28369190480178	7.48462928347383	8.91443355063432	7.14232767157451	8.08833313612907	7.10763475628278	7.17114056049582	7.05548539100647	7.19419126101188	8.09054100266328	6.33471376800821	170.131	253
134.509499662162	134.509430030169	134.509569294155	90.5548430172188	90.1227124664093	90.9869735680283	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31845389622593	""	""	""	""	10.79413506591	8.44748806633691	9.24503394814621	9.17703797428914	""	""	""	""	""	""	""	""	6.53995998970444	9.46059024329103	9.37140409556549	10.0099071167233	""	""	""	""	""	""	""	""	9.49348777835336	""	""	10.3735636791539	""	""	""	""	""	""	""	""	11.2956645768142	""	""	""	10.6582926259463	10.8381819270755	10.4909933585139	""	""	""	12.0660714740153	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11.9831835307236	""	""	""	""	11.5865405111217	11.5413580069907	10.5119117901881	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11.0645772396871	""	""	13.3349921418152	""	""	""	""	""	""	10.1895776146116	8.96946249295878	""	""	""	""	""	""	267.005	254
182.57573249436	182.5737217358	182.576122144843	546.940373041007	546.186239130272	547.58887142984	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	7.79682572323191	8.00934748983984	8.23691639476887	8.44871218890202	7.76492137137866	7.71428114359914	7.69506820467213	8.16909360838687	7.43335477117492	6.75750896718059	8.0187550936842	7.14977811673383	8.51011540286015	7.02803174822112	7.40974340485764	6.78724807868077	7.30154444727634	7.71172801463096	7.42874665594079	7.29187416907069	8.21325038822431	9.06940773620067	8.74397555421839	8.11793179887164	8.15249682800595	8.16196433934856	7.60449655231241	""	7.68358559820756	""	6.72939387043983	""	""	7.3278613662522	7.49812527088654	7.67229013757889	9.54246238153189	9.47027930619461	9.07900840657927	7.57724192840314	""	6.92655005453782	""	6.05612806043371	""	7.89430016658974	7.28889490709851	6.90179765977729	7.56805932014577	7.84011461653933	7.74456795021826	""	""	""	7.85846135052032	""	""	6.44090826238835	""	""	7.91610281501906	7.94347005513075	7.81104706766691	9.6372638923958	8.70742736076055	9.24547221023077	7.28733660700821	""	""	""	7.17197189917715	""	6.66939656186145	8.89208625593323	7.250980668595	7.17593723846219	""	6.98360527578542	""	7.15186045989795	""	""	""	""	6.76179496633857	6.71483050625194	""	""	""	8.12085639598382	7.78612275445667	6.57385778052817	6.85697401173383	6.37262856429653	6.43661180035486	6.325734360174	6.20225609078185	5.52542106611388	6.2064468861415	""	6.36261055972339	6.38742858107764	9.08053961188045	8.42651896893641	8.16589658404635	""	""	5.401992462684	272.205	255
150.067698974471	150.066222730682	150.069175218259	377.416874403655	377.161674029996	377.672074777314	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.98044992202956	6.97212651271274	8.41586719280494	8.34234973488698	8.02131135103585	7.79594422376992	7.92619710341191	7.9354720342284	7.92635419287983	7.54009579151505	6.74391050837851	7.22198190665603	7.23635662122278	7.69832144243528	7.02867990799567	8.18677701180716	8.1610603209373	7.45406612082395	7.30303495596292	7.53773260135792	8.32781439359774	7.62310221143798	8.02301016895619	7.51291023804535	7.39133787801677	7.16841538450297	8.4477041968806	8.18462355373982	7.91068976996798	7.54269784729493	8.12633494502111	7.1615413169844	7.77579650050724	7.8448222346418	7.5264542387618	7.68025692218759	7.06868806818643	7.30389742895869	7.30941199227726	7.14276343525362	7.51520056479804	7.30999738718714	7.81814835092984	7.63046902874375	7.45501667669336	7.77426486637348	7.69351071413866	7.67605482898019	7.86382514776807	8.01233373462876	7.09658701029363	6.76391564712003	7.16856687004074	7.42964916194886	7.78718561932944	8.75170361306823	7.99129271398933	7.56718020213705	7.45355649930941	7.32761087434337	7.40622729301806	7.4447934531108	7.36834157646972	7.66805293485904	7.34416179546744	7.33706206880116	7.34190725189479	7.19152179479827	7.06474616498686	7.47455781762317	7.16440478373338	7.66674536465522	7.48009864091151	7.44360282696313	7.33311712760476	7.39787534374717	7.38186287867875	7.31770745439422	7.07261231013158	7.382311357392	7.29196413665289	8.12962873454478	7.59047120507271	7.54231069748356	7.15983864702658	7.54957222520101	7.69394423941603	7.33280788016427	6.88515369645847	7.07928440688549	6.98307052209093	6.66536830361887	6.83387618753284	7.02652115875337	7.36807214263833	6.76606267407691	7.00281815548226	7.24516187852054	7.54275425223634	6.88381688657268	6.88898546417045	7.04733633543321	6.88354455026708	7.55827882770742	7.17524417259703	7.27874487762891	6.71279093793324	8.14763296767214	127.08	256
139.08683123472	139.085601533163	139.087637684924	339.748623912306	338.072461823957	341.455541142789	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	6.68631028430351	""	7.04587413309636	7.30077833108369	7.23612778072842	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6.42251942621514	""	7.31985433372634	7.42973052922778	7.35005058626206	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.6466511968464	7.61070228402023	7.5098643077051	7.61932996722896	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.78858059659062	7.87161825257428	7.58761408970756	""	""	""	""	""	""	7.50343364748236	""	""	394.255	257
155.565591826419	155.565340045385	155.565843607454	554.350761820269	553.762953627143	554.938570013395	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39559645110488	""	6.19554759568344	""	""	""	6.36001667719262	7.99367941237377	7.63110338613166	""	""	""	""	6.14857085476087	6.11127219851269	""	""	""	9.00965715182022	7.61302863933993	7.89726970293137	8.35848317358573	6.58906952094744	5.77848937218022	""	""	""	7.13056597490613	""	6.75258067484919	7.11104397318621	""	6.75643084366595	8.06090120644674	7.24268780869531	7.2999407010799	7.99843875653599	7.85050876314163	8.1523570351968	7.34749216393863	6.80813823795138	""	8.15425092476934	8.08900345531631	5.12596198206597	8.08105936934234	7.46380095880156	8.13783082315274	7.45269231902204	7.5952049446641	7.76365017641442	""	7.27479551716976	""	""	""	7.04645927062036	8.34794674163961	7.33622276367389	8.46371139874919	6.93715872935138	7.19443620245147	6.68916048283235	7.93710688252665	7.5092245651193	7.10780143648585	7.2175549441875	7.38388719949146	7.66130493903968	7.45952476394425	7.68091341196306	9.11403412759753	8.21664145901374	8.19904707058949	8.07570541073878	7.75866967922409	7.43532523703118	7.65349432237153	7.53481672469513	7.37306888098904	7.87248727607232	""	5.75097135745865	6.15857093809547	""	""	""	""	7.52185925220162	7.22470474247032	6.86008150516703	6.51301029022956	7.07407353336647	""	""	""	""	8.57851253656241	""	""	""	""	7.78690882776774	6.78347888844346	7.50849765504448	""	""	""	251.22	258
159.043529261376	159.043280475167	159.044617978735	590.298579277763	589.769578857903	590.457920857578	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16451374066588	7.09729129914585	7.14345664384615	""	7.11156431741751	6.97338596733826	7.47686188627088	7.73212017768483	7.37588715759509	6.99042505322286	8.19312527018343	9.080862683739	""	""	""	7.4074712894808	7.05432529806895	8.24576481784186	8.10772488117602	8.17791040550218	8.01194324386847	""	""	""	""	6.55541965842655	7.01962923766403	7.97455486728758	7.73991499584178	7.80603998046948	8.08145035975067	8.83486688630349	5.32117414869095	7.49886973397692	7.23013769218651	7.59730399281979	8.90204407897548	9.47680632692772	9.52251284024904	8.65935423246473	9.26794298219135	9.11868327329788	7.71097585212842	7.85247495822369	8.51200992096483	9.12831041927333	7.57121886613946	7.76657757127597	8.37557801285923	""	""	7.95539823316591	7.97428031041016	8.23196718792386	8.62043448332106	7.9065346702457	8.36640690976061	9.17572164008086	9.14597809951015	7.10376374128747	7.25427909413183	7.6823523237976	7.56216349535429	9.15631432985802	8.15564237973072	7.85690223470048	8.82636760136449	9.08442952949419	9.51110252596332	7.38132624676909	7.48500664196889	8.17503634799041	8.3778207731667	7.26576490387915	9.5636461265653	""	""	""	8.43903719613852	8.87426753663629	9.15763456963317	7.67631232665329	7.58064260773471	""	""	7.29027105410467	""	7.21792597832441	7.4492885593668	7.54420995313308	7.28220188672674	6.26691208189142	7.401585170035	8.13129562415005	7.36422311926873	""	8.17240926823067	7.83228081162291	7.3339950907867	6.41978643735907	6.95985650736543	7.45974172977928	""	""	7.2827453031909	7.94224282756015	7.78173922660545	7.75939408876276	256.138	259
154.59703720597	154.592003451926	154.599200949753	831.875799208914	831.038198713793	832.717301626113	31	2	2	3	3	2	2	3	1	2	2	0	2	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7.35074735898103	8.66752860235233	7.43292867936134	8.17531782148843	7.84222850291243	7.57360100044048	8.34815977774462	8.37882451799098	8.33706315149399	7.83638523195037	7.32799008546838	8.30948883600113	7.74857762210727	8.29817711036528	8.17333180212316	7.79675863547326	7.90563632037608	7.86791377298036	7.74516954595764	8.71294750264236	7.77316014127259	7.31713765694149	7.76261034425437	7.37281463696568	7.49626168480859	7.75152692959278	8.1807034660765	7.05490551276464	7.66469703050781	6.89453592276061	6.91175776346816	7.302345468938	6.80589179619148	7.50812905938973	7.48971164735495	7.64214420595418	7.52113171488325	7.29452025569344	6.96989687468783	7.21479542545169	6.77081912530275	7.44458543488341	7.66003891576566	7.28246270858896	7.30279826496113	8.56971761823738	6.83426394387176	8.39367068387348	6.80330101921702	7.43113852473113	7.39182181195342	7.37560147564986	7.23126384921149	8.25710760878021	8.03816076497474	7.34707287089552	7.55214186460997	7.60387019431477	7.55229387997582	8.00334067529667	7.58832772795993	7.52530784442056	7.52670401849664	7.49126633500016	7.44167348530919	7.46243375348027	7.04118066598825	7.97213017519176	7.71445117589882	8.07783204885854	7.86995201984587	7.6799502108722	7.80205716166822	7.39196502183507	7.76016007673748	8.00593511598571	6.92303002381376	7.45132552293659	7.90761627399903	8.00426902315374	7.97397659860784	8.0423874218673	8.10794025630942	8.15602818220464	7.92002505782817	7.5969344220299	7.30508755645816	7.78318591088405	7.52795867496804	8.21595822875021	7.64512219196735	7.84004279763579	8.11580175592973	8.11156326972706	7.85029697279515	8.28188914974449	7.29278908221779	7.87059366247294	6.86866907550173	8.19265230512811	7.59544760885912	7.90452087129222	7.93697461614197	7.82330973987532	7.7764463413194	7.9390133528318	8.12609375763708	8.01513347095224	171.602	260
214.994304336819	214.991917025604	214.996766221614	802.957756703055	801.369955756919	803.940740503828	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	5.89036162170278	""	10.4349013773074	""	""	""	""	""	""	""	6.69341219033203	6.28337694481738	""	6.37901005391319	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.22467765635864	""	""	""	""	""	""	""	""	""	""	""	7.62720158587598	""	""	""	""	""	""	""	""	""	""	""	""	""	9.07085207215748	7.34033737557823	""	6.79806540516308	6.28398489620001	""	""	7.29050022793403	7.8395854460018	7.45920985463686	7.02368059013641	""	""	7.15893103098127	""	""	""	""	7.28520806891093	6.45129825549371	""	""	5.86885414314157	6.65781590488076	7.1439208742482	7.27625033928856	""	""	""	""	""	""	""	""	""	""	6.624033354782	6.97336322807772	""	""	6.89688036082983	""	""	""	""	""	""	""	""	""	7.45657504949665	5.651867934704	""	214.994304336819	261
