"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"X2016.09.27.summer_QC"	"X2016.12.05.autumn_QC"	"X2017.02.08.winter_QC"	"X2017.06.16.spring_QC"	"neg_MM8_1_F.8_01_5714"	"neg_MM8_1_F.8_01_5723"	"neg_MM8_1_F.8_01_5734"	"neg_MM8_1_F.8_01_5744"	"neg_MM8_1_F.8_01_5750"	"neg_MM8_1_F.8_01_5757"	"neg_MM8_1.F.8_01_6617"	"neg_MM8_1.F.8_01_6626"	"neg_MM8_1.F.8_01_6635"	"neg_MM8_1.F.8_01_6646"	"neg_MM8_1.F.8_01_6654"	"neg_MM8_1.F.8_01_7156"	"neg_MM8_1.F.8_01_7157"	"neg_MM8_1.F.8_01_7166"	"neg_MM8_1.F.8_01_7175"	"neg_MM8_1.F.8_01_7185"	"neg_MM8_1.F.8_01_7193"	"neg_MM8_1.F.8_01_7435"	"neg_MM8_1.F.8_01_7436"	"neg_MM8_1.F.8_01_7451"	"neg_MM8_1.F.8_01_7462"	"neg_MM8_1.F.8_01_7475"	"neg_MM8_1.F.8_01_7484"
656.891645575013	656.886849317205	656.892609823695	1026.17558711733	1025.1913122895	1029.00068650587	4	0	3	0	1	""	""	""	""	""	""	""	1953.16799999994	""	5566.84800000001	1909.15200000002	""	""	""	""	""	""	""	2406.432	""	""	""	""
657.892903932789	657.885195663385	657.897250601619	1138.84026141548	1138.04070260741	1140.03565539703	16	3	3	6	4	""	""	589.343999999999	868.896000000006	""	1050.336	697.536	779.856000000002	""	""	375.984000000014	1268.40000000002	867.84750000001	751.632000000002	731.807999999991	832.607999999998	802.367999999985	651.504000000004	693.168000000005	695.183999999994	407.567999999997	""	""
657.890265981614	657.888160103947	657.891210526659	24.7465728773486	23.6761931859569	25.4097543422905	3	3	0	0	0	743.568	394.8	716.016	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
658.14358630317	658.13866337796	658.148949176147	1096.91272502958	1096.6038734689	1097.1200725891	4	0	1	3	0	""	""	""	""	""	""	""	""	""	241.247999999997	""	""	""	325.583999999998	""	373.632000000014	212.352000000008	""	""	""	""	""	""
658.887719967194	658.880709474009	658.893216190541	1138.9246293238	1137.79899828906	1140.94400192334	11	2	4	5	0	""	""	267.456	""	599.760000000004	""	664.667400000001	464.351999999998	265.680000000004	432.095999999987	""	622.944	""	421.680000000016	581.279999999999	517.103999999995	617.903999999996	""	""	""	""	""	""
659.140340356157	659.132521561431	659.147693266452	1096.94203503453	1096.6038734689	1097.96042021777	4	1	0	3	0	""	387.407999999996	""	""	""	""	""	""	""	""	""	""	427.056000000002	418.319999999998	""	""	246.624000000009	""	""	""	""	""	""
660.827592739175	660.826048264534	660.874652926502	1140.92174491825	1139.00855388395	1141.60296079388	11	6	1	2	2	1261.69527272726	1125.59999999997	661.248000000025	876.288000000002	1107.45599999995	944.427619047628	""	291.648000000011	""	""	""	482.160000000006	""	""	""	""	381.360000000001	""	221.423999999995	357.839999999988	""	""	""
660.98460363216	660.979689849077	660.98896727574	1100.73760439438	1100.14576955799	1101.65707291254	10	4	3	1	2	424.704	369.600000000001	""	""	465.023999999993	454.944	363.083500000001	""	""	664.695642857142	278.879999999996	""	""	""	""	""	632.916599999989	""	""	347.087999999999	""	""	500.304000000007
661.073680404555	661.07260552248	661.085316922563	320.188890271502	319.078481953147	321.171188464553	5	3	2	0	0	619.299834374999	""	328.012382608694	239.282258823531	""	""	""	""	167.328	200.928000000002	""	""	""	""	""	""	""	""	""	""	""	""	""
661.142861847604	661.134863254076	661.154406008255	288.72607200869	267.449547600504	290.259256138114	9	5	1	2	1	694.511999999998	505.397082352942	""	973.142879999999	811.104000000003	799.680000000002	402.120378947367	""	""	""	""	835.632000000006	""	348.0316875	""	""	""	""	""	""	370.293329032259	""	""
664.077331636264	664.072997795067	664.089159807275	1098.81007177159	1097.90528353315	1099.64071653914	14	4	3	6	1	437.736461538464	518.447999999996	""	295.008000000011	412.943999999988	""	323.232000000012	""	""	360.863999999998	297.360000000011	949.872000000007	926.016000000005	596.39999999999	368.913599999998	579.264000000003	424.368000000016	""	256.031999999975	""	""	""	""
665.076320374786	665.069983814647	665.086397043498	1098.56715559904	1097.85442105979	1099.64071653914	23	6	5	6	6	835.606666666659	577.248000000022	561.455999999979	642.414500000005	674.351999999975	665.280000000025	480.816000000018	418.319999999992	516.095999999985	590.490000000003	503.328000000019	1008.00000000004	1354.41599999999	1193.13599999996	635.376000000001	825.215999999996	649.487999999993	629.664000000024	575.232000000004	309.455999999998	339.023999999992	322.895999999992	439.488000000017
666.163883851064	666.162028413451	666.16786391832	1088.71262263354	1085.10905398165	1093.4979746123	22	6	4	6	4	8512.55999999997	7774.03199999999	7663.48800000008	8054.25600000001	4926.76800000005	4963.39200000008	6521.18858181814	6560.39999999998	7246.17599999997	""	3266.00685714281	7328.92748936181	7054.65599999993	7121.52000000002	6887.25277777773	7336.15511999992	7450.46400000008	2437.67999999995	""	""	593.712000000022	4623.69600000005	590.351999999889
666.846962773427	666.82994276919	666.850639452311	1140.51536549635	1139.51521729298	1141.36337551321	13	6	1	3	3	1292.88125000003	1212.28800000005	1002.96000000001	886.031999999991	1119.88799999999	1019.76000000001	""	365.231999999979	""	""	""	1047.648	557.249100000009	566.495999999997	""	""	""	441.167999999979	262.41600000001	393.455999999999	""	""	""
667.165442053995	667.163312418281	667.167832295521	1088.60220690009	1087.54013523896	1090.35510560527	23	6	5	6	6	20056.1449285715	16692.1439999997	17383.2959999998	29099.28	29505.1680000003	19853.2320000003	26901.8399999998	27304.3679999999	25868.64	25300.4639999999	25017.0680769232	28087.4821153847	29201.76	27406.176	19010.8800000002	28705.0762641507	14652.6240000001	18580.0019999998	17517.024	12228.7199999998	17915.5297358492	17339.2800000002	11762.0159999999
667.668383955259	667.664479471448	667.670786897221	1089.04121950503	1083.46073661416	1091.74902024383	22	6	5	6	3	11550.6720000001	6479.42400000006	9802.12799999985	9160.03199999997	5763.07200000007	8324.40000000001	1240.51200000005	5546.35200000006	8193.02399999998	7893.64799999999	4029.21981818177	10587.5660377359	9788.35200000009	4068.62399999976	6880.27200000008	5977.03695652168	3998.39999999997	""	5208.67199999997	""	""	1323.168	5422.368
668.16703866214	668.164510481645	668.168876849731	1089.16500332399	1087.69168309217	1090.9031819388	23	6	5	6	6	81549.8880000011	80233.4400000001	74971.0079999991	74250.288	75995.1359999994	73367.616	67001.9129999994	39322.4160000004	66646.272	61858.5611111114	37620.9949999997	73916.5472222235	75988.080000001	75905.7599999999	75365.808	73705.805555555	75271.3920000009	27820.1280000003	44733.696	23863.9303636368	45451.728	43245.5519999994	44714.8799999994
668.669285185283	668.666867406048	668.67130921941	1088.50886592023	1085.46677820506	1093.58262835883	24	6	5	6	5	23860.4105882354	22770.3839999999	14288.3999999995	8185.76279999995	18926.2080000002	9164.73600000035	19382.4297692306	7859.51152941195	10578.47525	11621.9039999999	16961.4110204082	13789.2762500003	22598.0160000002	22792.5600000002	22162.0657499997	13952.6150399999	9472.512	6339.98400000005	6696.81600000007	10560.55428	10198.608	""	6777.12000000009
668.851208672072	668.8365763001	668.855068054303	1140.59724930156	1140.51536549635	1141.49936509006	4	3	0	1	0	""	322.559999999999	""	398.159999999999	475.776000000003	""	""	""	""	""	""	""	""	266.783999999999	""	""	""	""	""	""	""	""	""
669.168008548041	669.165683529797	669.169925179709	1088.86205999248	1087.23196635293	1090.69149870379	23	6	5	6	6	88367.5215254234	84459.6480000001	81284.112	78704.64	76637.2320000001	77616	70299.5999999991	70182.336	71986.992	66767.904	67820.9230188682	47988.845280001	76594.5600000001	77749.7280000001	81013.968	80712.7138888883	47324.9280000005	48775.0479230765	32374.2719999995	47224.5778867921	24560.2560000009	47165.6639999994	47949.5519999999
669.671096508598	669.667273536936	669.673431007689	1087.02200960257	1083.4418736701	1092.58484968132	17	3	5	4	1	""	2921.51999999991	""	5373.31199999999	""	5132.88852000001	2387.25337499993	3084.48000000003	4082.39999999999	4886.71944444447	2831.41636363633	6648.5525000001	4446.62400000008	""	""	5975.96637499992	3717.16800000004	""	""	""	""	""	1286.88000000005
670.171279958384	670.168377460274	670.174218689495	1088.76236822454	1085.24248476185	1091.57529944656	24	6	5	6	6	9264.8803846154	16107.8399999999	14725.2	9670.4159999999	14004.1440000002	14415.1333333332	13000.358352941	12924.912	12203.52	11689.104	12249.3890769231	13955.7627368422	6451.87200000009	14238.672	14777.616	14324.5304081633	14243.376	5091.40800000005	9091.82399999998	8969.69132142863	4071.0339000001	8593.5360000001	8749.77600000009
671.032906124068	671.028721078995	671.037545369195	320.422381165958	319.585164363435	321.005653716632	5	3	2	0	0	""	499.015687499994	387.517231578945	""	295.033085714286	""	283.640266666666	229.197466666666	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
671.17146309759	671.168339137384	671.174595388549	1088.3446143323	1084.03240506769	1090.97899081832	20	4	5	6	4	1763.66399999999	5240.92800000002	""	2286.63845454544	""	4192.944	3894.25905882349	2017.91011764711	4022.25599999998	3685.58399999999	3484.24530612245	3154.3624285715	4429.48800000005	2342.25600000001	2343.59999999994	2797.59999999998	2607.02400000003	2993.84265306123	""	1626.30688888888	1271.42399999996	""	3407.04000000003
672.864093143373	672.85877096612	672.869133380604	1139.31936909707	1138.5074454451	1141.27480456347	20	6	5	6	3	1182.46564285711	762.047999999999	702.239999999995	766.416000000007	972.384000000004	736.17599999999	804.028090909106	685.104000000026	429.407999999997	587.663999999999	451.584000000004	1163.232	1096.36799999997	1103.42399999998	843.696000000002	890.063999999976	1414.22400000001	456.624	""	""	355.823999999997	326.672142857145	""
673.879229405064	673.877786629566	673.882524743924	1138.58547071615	1138.06188556995	1139.69960905179	6	0	0	6	0	""	""	""	""	""	""	""	""	""	""	""	965.664000000037	1053.69600000002	568.847999999989	748.944000000013	909.216000000034	847.056000000007	""	""	""	""	""	""
674.868055929297	674.865170534665	674.875652307368	1140.30664021769	1139.63070237679	1140.8265717139	6	6	0	0	0	798.344999999968	506.352000000004	373.631999999995	415.968000000016	504.336000000004	272.831999999984	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
675.653163968266	675.63579225195	675.657985302881	1095.81321773447	1094.92667379255	1097.36588514621	8	1	2	3	1	""	""	""	""	""	242.255999999997	297.359999999999	338.351999999989	""	""	""	""	393.455999999997	""	948.192000000004	666.959999999993	""	236.489199999992	""	""	""	""	""
676.156608194427	676.149047945918	676.158425980889	1095.43707543552	1094.25460295651	1096.47803319776	7	0	4	3	0	""	""	""	""	""	""	929.222250000003	738.863999999969	689.111052631565	934.991379310367	""	1202.54400000001	""	1430.01599999999	""	718.031999999986	""	""	""	""	""	""	""
676.654668595782	676.647236128887	676.659383044658	1095.52760575792	1094.53373892698	1096.92344119119	8	0	3	3	2	""	""	""	""	""	""	541.632000000021	882.089513513521	988.175999999993	""	""	1727.04000000003	""	1945.44	""	1608.09599999998	""	""	283.247999999992	576.576000000003	""	""	""
677.138883164032	677.129727084381	677.140768521188	267.16855446272	266.591943687501	268.420905835119	23	6	5	6	6	23176.3912695655	23025.1050500001	22653.4559999999	20802.096	22551.9840000001	21887.7501913043	11001.8301130434	10061.6197565218	11061.12	11241.4474857142	10633.056	8983.968	9738.76090909093	10140.1440000001	10202.9759999999	10171.056	9885.45600000004	6497.23199999999	6748.22399999999	6132.33599999999	6670.75742068966	5784.23999999997	6453.55199999999
677.15790743743	677.15330161153	677.161183531429	1095.26940169441	1094.9994420977	1095.84686759871	6	0	1	4	1	""	""	""	""	""	""	""	949.535999999982	""	""	""	""	1212.95999999999	1209.93599999999	1657.12304347826	958.271999999997	""	""	""	""	""	""	530.544000000007
678.140992708955	678.133397059055	678.1446821298	267.125176499143	266.591943687501	268.420905835119	23	6	5	6	6	7775.30762608704	7066.62860869568	7202.83199999995	7020.72000000005	7003.58400000001	6822.24332727271	3763.424	3680.45142857146	3284.93318181817	3368.92304347826	3398.97600000001	3245.76	2896.43595652174	3240.71999999999	3236.688	2864.736	3218.544	1888.99199999999	2218.272	2260.272	2020.64552307692	1686.38399999999	1897.2896275862
679.139172178861	679.127598332307	679.142787553362	267.113947304558	265.584060257299	268.420905835119	17	6	5	5	1	2675.88343636362	2413.67538260869	2385.6	2137.296	2212.56000000001	2242.14010434782	1086.7261263158	1114.28200000001	1254.288	854.783999999992	764.399999999999	923.441710344829	""	1182.72	990.528000000001	895.104	1214.64	""	603.120000000001	""	""	""	""
681.051871675203	681.044739244478	681.055789308024	1099.31289524815	1098.71048374606	1100.81206945666	15	4	3	5	3	597.408000000023	368.255999999986	""	295.680000000011	""	518.111999999988	436.03100000001	496.943999999996	""	372.960000000042	""	1560.71999999999	""	885.696000000006	532.61861538459	774.772363636354	570.527999999995	367.584000000014	205.295999999997	336.336000000013	""	""	""
681.454409173741	681.450763432903	681.45665130946	1130.11350464765	1108.35917542856	1137.56980235468	9	2	1	3	0	""	5232.86399999994	""	""	""	10729.4880000001	""	""	2679.70527272734	""	""	""	""	5711.98036363635	""	1918.89600000002	3367.056	""	""	""	""	""	""
682.153033950515	682.133766147736	682.162325267671	1096.88761936557	1089.08892541542	1097.02973317826	3	3	0	0	0	346.724999999998	""	""	220.080000000008	""	511.055999999998	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
683.14035032864	683.133004421202	683.14430732814	1096.6038734689	1095.44036769193	1097.35175990641	17	1	5	5	6	""	""	""	""	1286.88000000001	""	889.056000000006	768.412857142846	527.855999999998	691.465263157905	867.216000000006	""	986.495999999971	1165.58400000002	900.801600000014	1041.936	868.224000000033	595.055999999975	472.751999999986	434.448000000016	402.528	422.351999999986	484.512000000018
683.223895372696	683.217078701625	683.228248117193	373.026876131851	372.503552531372	373.997016631363	4	3	1	0	0	""	475.104000000004	324.239999999999	""	""	236.973999999999	""	214.703999999998	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
683.470421733064	683.467578291045	683.472701633294	1135.74447133101	1126.8224846373	1138.92309356366	10	2	3	5	0	3604.27199999999	20510.4480000002	""	""	""	""	4564.4580000001	2421.21599999997	4369.34400000005	""	""	8335.4879999999	14997.9824516129	18467.2320000002	""	3984.62399999994	23706.1440000001	""	""	""	""	""	""
683.47000742356	683.467686641938	683.471872403272	1110.40356048016	1105.96841272587	1115.43093730749	8	2	2	4	0	6007.34399999997	24147.6479999998	""	""	""	""	3701.37600000004	2531.76	""	""	""	15426.096	14813.9039999999	""	""	13183.968	7965.21599999985	""	""	""	""	""	""
683.469673027697	683.468913688962	683.471892046127	1062.69874542971	1057.69256727966	1063.99322725469	3	0	0	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	58384.99095	85028.3458089174	""	63698.3571428572	""	""	""	""	""	""
684.141025493825	684.136036581682	684.144114434002	1096.41468772447	1095.16701888289	1097.4193643574	21	4	5	6	6	""	3872.73600000005	3279.3599999999	3039.45599999992	3228.62400000001	""	2281.44000000004	1943.42400000001	1915.20000000002	1839.74333333343	1685.04000000001	2069.76000000001	2953.43999999998	2871.12000000004	3138.24000000001	2415.16799999996	3037.44000000004	1384.56311111111	1656.81600000001	1600.70399999996	1198.11329999999	1114.848	1473.36000000001
684.225668243295	684.225602031534	684.226028822675	373.92177096351	373.479975961029	373.997016631363	3	3	0	0	0	""	""	""	195.551999999998	215.421247058822	197.903999999999	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
684.638144178079	684.472158857986	684.650766946438	1097.89876143785	1096.51071992618	1136.90726325222	22	5	4	6	1	492.912000000002	748.272000000003	586.992000000005	341.138571428574	397.151999999997	""	2150.40000000002	340.704000000013	306.888000000001	516.09600000002	""	4599.50400000001	539.616000000001	14226.5579210527	460.991999999998	476.447999999989	470.400000000001	""	353.136000000006	""	""	""	""
684.835011402327	684.832207618093	684.844715550524	1140.81062408366	1140.1870607551	1141.8357616707	4	4	0	0	0	""	""	374.976000000014	485.855999999998	222.43199999999	313.823999999987	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
685.142565538354	685.139055420415	685.14596225934	1096.11258576032	1084.12315036695	1097.6243610241	25	6	5	6	6	4037.5987826088	4019.90400000002	3544.46399999993	3468.52800000001	3855.60000000003	4524.57600000007	2297.29285714284	2602.51514285711	2069.08800000001	2220.28800000008	2174.92800000001	3211.15200000003	3561.26399999997	3012.57600000011	2983.03938461537	3432.57599999997	3151.67999999997	1791.39199999995	1681.34399999994	1680.67199999996	1543.107	1669.24799999995	1516.032
685.484268987119	685.479985966117	685.487612948004	1125.05825584142	1101.98097071703	1136.26547430834	12	1	0	6	0	""	""	9294.09092307688	""	""	""	""	""	""	""	""	8419.48799999999	3871.07205882355	12532.128	9615.98400000009	3482.30399999995	4157.66400000004	""	""	""	""	""	""
686.145775329905	686.139005131964	686.148362727539	1096.75416066825	1095.88195598022	1097.69380624306	6	0	2	3	1	""	""	""	""	""	""	501.984000000002	""	360.785519999998	""	""	656.879999999983	690.48	""	467.375999999998	""	""	430.751999999982	""	""	""	""	""
690.851283173565	690.84280233452	690.884623175761	1140.88632746525	1138.57187153844	1142.05193311223	18	6	4	6	0	1293.63780000002	1311.07200000001	905.183999999987	978.432000000037	1314.43200000005	1452.50415000002	437.287500000005	370.608000000001	""	346.752000000013	500.304000000019	329.279999999998	372.623999999996	339.023999999992	284.592000000002	238.895999999993	375.647999999984	""	""	""	""	""	""
691.153018225755	691.143875754709	691.162019417295	294.338045369795	293.356013181741	295.298865386241	9	6	3	0	0	836.789400000001	710.975999999997	728.784000000002	613.535999999999	866.880000000007	597.744	403.587692307689	276.57289090909	""	335.999999999999	""	""	""	""	""	""	""	""	""	""	""	""	""
691.198651176857	691.196427673446	691.201003074942	997.168732958808	996.117161170507	997.82985907431	3	3	0	0	0	731.220967741929	224.448000000004	""	""	558.431999999998	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
692.643362773033	692.626940398275	692.674671589754	1097.21811215495	1086.38196676612	1098.35989656976	5	0	2	3	0	""	""	""	""	""	""	1849.02362499998	235.536000000009	""	""	""	2200.25755102041	""	187.824000000007	320.506666666664	""	""	""	""	""	""	""	""
693.173641767359	693.131560721751	693.178565672643	1088.63309266708	1083.69731177832	1097.96730878504	24	4	5	6	2	4762.46400000004	7687.00799999998	7253.90399999989	6880.60799999999	""	""	5633.66788235288	3520.94400000004	5532.57600000002	3206.44799999998	5548.45927659574	4028.30399999998	2065.39200000002	2352.00000000001	4021.24800000004	3277.73368421046	3733.96800000002	""	2584.17599999999	""	""	1940.40000000003	""
693.676137326157	693.672712593015	693.678722567941	1088.15836694337	1084.23456781122	1092.0370712711	29	6	5	6	5	17809.68	7156.128	8925.83999999983	9897.55200000013	7233.40799999983	6075.21600000001	6407.29960000001	5748.62400000006	7490.13408000001	11298.672	11002.379625	15168.9851250002	1155.84000000004	14589.4560000002	9312.91200000011	7825.70485714274	6647.42400000008	6389.40012500001	6770.73599999998	6632.08237500001	""	2747.1360000001	3845.85599999999
694.175612034477	694.172568080733	694.177639990585	1088.27800130881	1083.6952655315	1091.74902024383	26	6	5	6	6	30466.4566999999	17676.9600000002	17151.7919999994	12941.9506363636	25700.6400000002	13844.2079999999	22630.4522448977	21115.92	21054.432	19402.6559999999	19501.34628	16166.7554400003	17387.6640000002	24604.608	24602.370642857	23809.0693846155	10673.712	10953.0559148935	6945.79200000007	4373.21137500005	6220.03200000007	804.38400000003	5567.18400000008
694.676737593549	694.673841438605	694.678295901116	1088.60220690009	1083.88426111671	1090.23106451763	25	6	5	6	6	23776.8380689657	33103.392	20116.3199999998	28420.5599999999	18038.1600000002	15336.7200000001	25738.8810588233	14443.2960000001	24121.7759999999	22720.9919999999	21715.7048400001	13135.1494736844	28636.9439999999	28390.3200000003	28041.9003749996	18258.3394615379	28264.3200000003	4012.84800000015	6028.84799999995	5586.33599999981	6579.21599999995	11349.0720000001	8765.23199999995
695.176803517605	695.172992336977	695.179545439982	1088.71819235114	1085.26438906923	1092.37346445645	25	6	5	6	6	24292.4639999999	25739.952	21308.4479999999	12786.4280769231	10625.3280000001	8628.47999999988	18077.5419599998	17188.4159999999	17070.1439999999	16414.412952381	16758.184125	21092.6920408164	14118.0480000002	20191.5840000002	11557.3919999998	9469.46499999978	19355.9520000002	9007.03333333328	8911.05599999999	3461.47199999999	7991.59284000005	7866.76800000008	8030.064
695.67976685645	695.67651258977	695.682791893397	1088.48502627142	1084.78896593484	1093.38264411757	17	5	3	6	1	10120.4711764707	5518.46400000006	5389.77599999992	4584.04800000004	4936.51200000006	""	4735.24199999988	6540.23999999998	""	6111.51764705883	""	7795.63116000012	4571.61600000005	7605.36000000001	5150.54399999995	4828.61007692293	5077.96799999993	""	3658.36799999998	""	""	""	""
696.866583508518	696.85853321271	696.871760993258	1140.65455485489	1139.85113942315	1141.71588687056	18	6	4	6	2	1896.048	1680.672	1270.75199999999	1424.304	1643.712	1435.39200000001	700.593000000002	406.224000000002	""	458.640000000017	637.728000000001	676.36799999999	496.607999999988	479.471999999999	497.279999999996	550.031999999999	742.896	""	227.472000000009	262.415999999995	""	""	""
697.026697787382	697.021190044655	697.115105198697	1099.71008004182	1086.1385921624	1102.37704941818	11	3	1	4	3	""	308.112000000012	""	318.864000000001	""	247.631999999988	""	""	""	""	226.799999999996	""	1085.95200000001	""	409.583999999997	628.991999999983	422.795647058812	""	313.151999999994	""	""	247.968	320.879999999999
697.867611985747	697.850698837278	697.882293307665	1140.2434743689	1139.17929429779	1141.2841366675	6	4	0	1	0	286.574249999996	333.312000000013	290.975999999991	456.624000000017	""	""	""	""	""	""	""	""	""	""	""	""	175.056000000007	""	""	""	""	""	""
698.865722883721	698.861743057166	698.878612354867	1140.51536549635	1140.39379072438	1141.22745744295	5	3	0	2	0	""	""	""	260.735999999985	542.975999999977	378.336000000001	""	""	""	""	""	""	""	178.751999999993	""	286.607999999995	""	""	""	""	""	""	""
699.201983877964	699.193231192667	699.211620690986	372.98436890648	372.417124279426	374.257734872043	14	6	4	4	0	951.987988235296	1068.48	876.374933333336	897.120000000001	1173.53254736842	970.703999999998	420.830147368416	328.944	""	406.309341176473	468.264514285711	""	323.945314285712	396.143999999998	315.205520000002	""	318.5754	""	""	""	""	""	""
700.117708535322	700.108981771658	700.125552663586	1097.77444142771	1096.84664520093	1098.8471994627	20	5	5	6	4	1022.11199999999	""	460.991999999993	619.248000000023	709.295999999995	668.640000000025	535.385454545429	397.823999999993	397.488000000015	661.088869565211	397.824000000015	954.576000000005	895.103999999981	450.576000000003	427.228000000004	745.759846153843	711.984000000003	453.599999999979	""	391.104000000015	410.832000000009	446.544000000001	""
700.206544923641	700.204303986984	700.224595214208	373.253921194551	372.29314719494	373.659770797342	4	3	1	0	0	""	342.384	355.487999999996	""	""	256.805866666665	""	""	""	""	160.231114285713	""	""	""	""	""	""	""	""	""	""	""	""
700.815132998665	700.811496575073	700.824227231019	1141.26920650067	1140.52298135563	1141.95153329184	6	6	0	0	0	543.272399999961	805.056000000006	450.576000000017	342.384000000013	776.160000000029	580.944000000001	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
701.06774431388	701.055938119407	701.07721541627	320.305693173195	318.383105942798	321.946368928699	17	6	5	5	1	1420.15648695652	1146.98740714285	1142.66608695652	1047.82617142857	1205.64773333333	1486.464	562.555309090907	753.833627586211	604.799999999994	506.016000000002	554.84606666667	352.866315789474	786.698139130428	347.087999999996	854.259600000005	""	470.203900000003	""	228.838700000001	""	""	""	""
