"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"summer.Brarut"	"summer.Calcus"	"summer.Fistax"	"summer.Gripul"	"summer.Hypcup"	"summer.Marpol"	"summer.Plaund"	"summer.Polstr"	"summer.Rhysqu"	"autumn.Brarut"	"autumn.Calcus"	"autumn.Fistax"	"autumn.Gripul"	"autumn.Hypcup"	"autumn.Marpol"	"autumn.Plaund"	"autumn.Polstr"	"autumn.Rhysqu"	"winter.Brarut"	"winter.Calcus"	"winter.Fistax"	"winter.Gripul"	"winter.Hypcup"	"winter.Marpol"	"winter.Plaund"	"winter.Polstr"	"winter.Rhysqu"	"spring.Brarut"	"spring.Calcus"	"spring.Fistax"	"spring.Gripul"	"spring.Hypcup"	"spring.Marpol"	"spring.Plaund"	"spring.Polstr"	"spring.Rhysqu"	"neg_18_Brarut_1.C.4_01_5739"	"neg_19_Brarut_1.C.5_01_5740"	"neg_24_Brarut_1.D.3_01_5751"	"neg_14_Calcus_1.B.7_01_5732"	"neg_15_Calcus_1.C.1_01_5735"	"neg_17_Calcus_1.C.3_01_5737"	"neg_01_Fistax_1.A.2_01_5715"	"neg_02_Fistax_1.A.3_01_5716"	"neg_03_Fistax_1.A.4_01_5717"	"neg_08_Gripul_1.B.1_01_5724"	"neg_22_Gripul_1.D.1_01_5745"	"neg_23_Gripul_1.D.2_01_5746"	"neg_07_Hypcup_1.A.8_01_5721"	"neg_20_Hypcup_1.C.6_01_5741"	"neg_21_Hypcup_1.C.7_01_5742"	"neg_25_Marpol_1.D.4_01_5752"	"neg_26_Marpol_1.D.5_01_5753"	"neg_27_Marpol_1.D.6_01_5754"	"neg_09_Plaund_1.B.2_01_5727"	"neg_10_Plaund_1.B.3_01_5728"	"neg_11_Plaund_1.B.4_01_5729"	"neg_04_Polstr_1.A.5_01_5718"	"neg_05_Polstr_1.A.6_01_5719"	"neg_06_Polstr_1.A.7_01_5720"	"neg_12_Rhysqu_1.B.5_01_5730"	"neg_13_Rhysqu_1.B.6_01_5731"	"neg_16_Rhysqu_1.C.2_01_5736"	"neg_06_Brarut_1.A.7_01_6623"	"neg_12_Brarut_1.B.5_01_6631"	"neg_24_Brarut_1.D.3_01_6649"	"neg_16_Calcus_1.C.2_01_6637"	"neg_17_Calcus_1.C.3_01_6638"	"neg_20_Calcus_1.C.6_01_6642"	"neg_01_Fistax_1.A.2_01_6618"	"neg_02_Fistax_1.A.3_01_6619"	"neg_03_Fistax_1.A.4_01_6620"	"neg_05_Gripul_1.A.6_01_6622"	"neg_11_Gripul_1.B.4_01_6630"	"neg_23_Gripul_1.D.2_01_6648"	"neg_04_Hypcup_1.A.5_01_6621"	"neg_10_Hypcup_1.B.3_01_6629"	"neg_22_Hypcup_1.D.1_01_6647"	"neg_25_Marpol_1.D.4_01_6650"	"neg_26_Marpol_1.D.5_01_6651"	"neg_27_Marpol_1.D.6_01_6652"	"neg_13_Plaund_1.B.6_01_6632"	"neg_14_Plaund_1.B.7_01_6633"	"neg_15_Plaund_1.C.1_01_6636"	"neg_07_Polstr_1.A.8_01_6624"	"neg_08_Polstr_1.B.1_01_6627"	"neg_09_Polstr_1.B.2_01_6628"	"neg_18_Rhysqu_1.C.4_01_6640"	"neg_19_Rhysqu_1.C.5_01_6641"	"neg_21_Rhysqu_1.C.7_01_6643"	"neg_05_Brarut_1.A.6_01_7162"	"neg_20_Brarut_1.A.5_01_7181"	"neg_22_Brarut_1.A.7_01_7183"	"neg_17_Calcus_1.A.2_01_7178"	"neg_18_Calcus_1.A.3_01_7179"	"neg_19_Calcus_1.A.4_01_7180"	"neg_01_Fistax_1.A.2_01_7158"	"neg_02_Fistax_1.A.3_01_7159"	"neg_03_Fistax_1.A.4_01_7160"	"neg_09_Gripul_1.A.2_01_7168"	"neg_23_Gripul_1.A.8_01_7186"	"neg_24_Gripul_1.A.1_01_7187"	"neg_04_Hypcup_1.A.5_01_7161"	"neg_10_Hypcup_1.A.3_01_7169"	"neg_21_Hypcup_1.A.6_01_7182"	"neg_25_Marpol_1.A.2_01_7188"	"neg_26_Marpol_1.A.3_01_7189"	"neg_27_Marpol_1.A.4_01_7190"	"neg_11_Plaund_1.A.4_01_7170"	"neg_12_Plaund_1.A.5_01_7171"	"neg_13_Plaund_1.A.6_01_7172"	"neg_06_Polstr_1.A.7_01_7163"	"neg_07_Polstr_1.A.8_01_7164"	"neg_08_Polstr_1.A.1_01_7167"	"neg_14_Rhysqu_1.A.7_01_7173"	"neg_15_Rhysqu_1.A.8_01_7176"	"neg_16_Rhysqu_1.A.1_01_7177"	"neg_05_Brarut_1.A.6_01_7446"	"neg_10_Brarut_1.B.3_01_7455"	"neg_11_Brarut_1.B.4_01_7456"	"neg_15_Calcus_1.B.8_01_7463"	"neg_17_Calcus_1.C.2_01_7466"	"neg_20_Calcus_1.C.5_01_7470"	"neg_01_Fistax_1.A.2_01_7437"	"neg_02_Fistax_1.A.3_01_7438"	"neg_03_Fistax_1.A.4_01_7439"	"neg_04_Gripul_1.A.5_01_7440"	"neg_23_Gripul_1.C.8_01_7476"	"neg_24_Gripul_1.D.1_01_7477"	"neg_09_Hypcup_1.B.2_01_7453"	"neg_21_Hypcup_1.C.6_01_7472"	"neg_22_Hypcup_1.C.7_01_7473"	"neg_25_Marpol_1.D.2_01_7479"	"neg_26_Marpol_1.D.3_01_7480"	"neg_27_Marpol_1.D.4_01_7481"	"neg_12_Plaund_1.B.5_01_7458"	"neg_13_Plaund_1.B.6_01_7459"	"neg_14_Plaund_1.B.7_01_7460"	"neg_06_Polstr_1.A.7_01_7447"	"neg_07_Polstr_1.A.8_01_7449"	"neg_08_Polstr_1.B.1_01_7452"	"neg_16_Rhysqu_1.C.1_01_7464"	"neg_18_Rhysqu_1.C.3_01_7467"	"neg_19_Rhysqu_1.C.4_01_7469"	"adduct"	"pcgroup"
389.066602042858	389.065587464506	389.070359422787	433.056597949174	431.951236164387	441.378514456785	31	3	3	0	0	3	2	0	0	0	3	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	9.83586767475079	9.81853492812285	10.5577032297758	5.88570395142882	6.96578264850405	9.65209734918684	""	""	""	""	""	""	8.07097169510844	7.9064822007712	6.47893944657204	7.23740831763334	5.69945311649498	""	""	""	""	""	""	""	""	""	""	9.50043904098865	8.67434512916197	8.88501028894622	""	""	""	""	""	""	""	""	""	6.29307207795103	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10.6781899097324	9.34245684131834	10.2735654497763	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.98295382797987	10.0198167318554	8.83937582454648	7.09428588835012	7.31248411610933	6.9235096742133	""	""	""	""	""	""	8.12726751845357	8.20907981409194	7.6788630010113	""	""	""	""	""	""	""	""	""	""	""	""	390.075	705
393.063157399932	393.061624864362	393.063714096244	433.607045743653	433.339830781727	434.898712249769	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.22638935747347	6.97127152777735	6.06397123789473	""	""	""	""	""	""	""	""	""	""	""	""	393.063157399932	706
439.086178029443	439.084819103053	439.088550386197	433.411671376233	432.544710671755	434.235331397789	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.18851233879472	8.44170518412885	7.7325621015338	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.35915510791683	7.43729116892921	7.50510212609507	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.47446400686499	8.69642197049994	7.48236213721652	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.71652850389777	7.64726941022171	7.79035850523664	""	""	""	880.193	707
491.123646672217	491.123070652897	491.126475446395	432.820097410894	432.358325385852	433.222769891678	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5.32326116710026	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6.20332412775756	""	6.21387182744122	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	491.123646672217	708
503.067966907373	503.06334985094	503.072583963806	433.3039953002	432.888404431912	433.719586168488	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	5.99274372860637	6.67067506192905	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	503.067966907373	709
573.105829196039	573.098474853559	573.107811421868	433.114192307673	420.432647915381	437.933281572026	74	1	2	3	2	3	0	3	1	2	0	1	3	1	2	0	3	0	1	0	3	3	0	3	0	3	0	2	0	3	3	3	3	0	3	0	3	6.6557305568547	""	7.60091962303115	9.01643378956732	7.93469109853409	""	7.4178318858267	7.98970248738869	7.60419303964015	8.85319758836837	8.1343246375345	""	9.67144835024998	10.0068540925452	10.1562687855473	""	""	6.23054443772054	8.84869412010893	8.5760746172852	8.90775687571503	8.00675149394112	""	""	8.55962167364292	8.82409734359409	9.12635137985955	6.94183122964298	""	""	5.80026257589608	6.27963351416523	7.55016216283317	7.09769367606605	6.9192744281011	7.1335708309626	7.5956453149414	""	""	9.01259537340643	7.92747315876257	8.87362671396517	""	""	""	8.57206651085997	8.74542072809818	7.75229385389729	""	""	""	""	8.52319759239658	""	""	""	""	8.46892095202446	8.62150714080658	7.91396732216238	7.27912550638294	7.23237413659887	7.40894898014504	""	""	""	9.64386159413498	10.5350847807591	9.80677815070565	""	""	""	9.93171526141059	7.61839867160332	9.80087797098292	""	""	""	""	8.33533618393331	8.94499141042418	""	""	""	8.73044558346045	8.64284822769339	9.71322808169929	7.62687425363083	7.95621690400025	7.44194689666587	7.97943936668899	8.1404769812276	8.37073593244558	9.65126409838773	9.59113600960979	9.32133503860672	""	""	""	10.6778783913978	11.2457217783253	9.49646504230662	""	""	""	9.54449573722671	9.46111063180999	9.65203377954512	597.101	710
337.092962355181	337.091330793126	337.09333806206	175.795125174639	167.11949012638	180.536784134582	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.85807171482476	8.35128399327036	8.60777974882526	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10.1134737417564	10.0132898696345	10.0415947618845	""	""	""	""	""	""	338.1	711
355.097505298574	355.093306390458	355.101064824547	174.378388042911	174.031677261187	177.193077945932	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	""	9.63603154712903	9.48874272066759	""	""	11.152950280641	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.5924205720755	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	355.097505298574	712
423.078138698117	423.077074476383	423.079632597452	173.696062939375	165.620305003158	174.031677261187	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72599438750702	8.47667115190498	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	423.078138698117	713
444.195300921468	444.194444276049	444.195959255783	174.984836589085	172.180034031047	177.548873024706	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.83150255896626	8.32847785806467	8.31456563518192	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	444.195300921468	714
491.015447948951	491.013462731627	491.016589200158	173.582756986166	169.646337714831	178.067944136371	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.00949055310397	9.23037187429934	8.40216475835614	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.57026798008965	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	491.015447948951	715
593.112700963679	593.112600978113	593.113345025722	173.42810331111	173.330450497933	173.637018661686	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	8.64280881641332	8.4036713649475	""	""	""	""	""	""	""	""	8.20380195311812	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.41234324701285	7.6123472177367	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.89120288611095	8.49045885705882	6.49319459587445	""	""	""	""	""	""	8.595737755895	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.83664522955211	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	636.196	716
623.189973677668	623.188977073772	623.190970281565	174.22546237272	172.78102498178	175.66989976366	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	8.3856784030389	""	9.05087559732516	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	623.189973677668	717
275.150494123803	275.150179581328	275.15778606559	825.398013217059	825.039852817233	825.916294549786	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	6.79470848785228	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.82760447201677	""	""	""	""	6.00359072690584	6.97178867256426	6.96069681427403	6.76412506448021	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7.63996288875186	7.59468117989042	""	""	""	6.51673730662085	6.90365086739703	6.90816655803166	""	6.53348646664236	""	""	6.71970856470536	6.67492496207838	""	""	""	""	""	""	""	""	""	""	""	""	6.9236916182805	7.44860172367756	7.8782614316708	""	""	""	""	6.27706445335543	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	376.303	718
516.342936103785	516.340559379356	516.343322956775	825.853630879395	824.860568337186	830.183577374553	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6.41319662768002	6.82111534519406	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6.81442873047972	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	516.342936103785	719
724.485167789788	724.482843784742	724.486778753212	825.003904279797	824.455695379468	825.257361905525	4	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78236319106421	""	""	""	""	""	""	5.86685325185802	""	""	""	""	""	""	""	7.0245778535434	7.35848434148317	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	724.485167789788	720
265.1193059378	265.117960751125	265.120451845264	115.832644736464	114.600981360691	117.768799722464	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11.0633256502861	11.1487871113627	11.0617259140618	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.94325501180091	10.9098536434937	10.472931466521	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	12.6708551627801	12.0048587340529	12.6551519078932	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	13.048811610219	13.2560244461539	""	""	""	""	265.1193059378	721
315.108435683958	315.107567730073	315.109285161539	117.035594408868	113.874647615358	118.276341895518	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.94378897302513	10.1679953641179	9.91614471167144	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.95592545886257	10.3773474798287	10.4108872182744	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10.0608763096579	10.265513381753	9.62160438780326	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10.6918503629761	""	9.88237222122091	""	""	""	""	""	""	""	""	""	316.116	722
351.085183594858	351.083398825844	351.086586033901	115.688767387549	113.013559448138	118.328792505956	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.09550601415603	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.13966208096736	9.95612950724112	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.22551583987471	9.50375799057382	9.12786922452821	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	351.085183594858	723
447.149564317644	447.147157962448	447.149700833419	113.597664002576	112.419918503607	114.54975400981	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.96764645557834	9.45531365801401	9.95380784089681	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	447.149564317644	724
493.155839727408	493.154827126216	493.156956581796	113.597664002576	112.419918503607	114.884695024525	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10.0361991002357	9.61277587030484	10.0740882433659	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	493.155839727408	725
657.23066925773	657.228442028689	657.232228382298	114.176993687052	113.095634696284	115.130140930932	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9.68509616747442	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10.4801067595197	10.823002706698	10.3168494214939	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	657.23066925773	726
105.019531788314	105.017957496167	105.020749941973	27.0577497418605	26.9755642917501	27.7900250847439	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60925738141852	""	8.93532651773174	8.4468637032942	8.1793455153031	8.30854595612449	8.59099249218982	7.19301179032033	8.66161348420091	8.28546489641014	8.69541201271975	8.62742003719375	8.93115966033524	""	10.3385838374416	7.52575711025537	7.63907647124833	7.32469490231875	8.27009705362478	9.66677601263176	""	9.27632539543191	9.2985301739627	9.22983267390169	7.46052937901878	7.0874626665481	8.63083551513362	10.3736993908783	8.64872435467799	8.96611893151657	9.17208791457731	9.29303724968333	9.19165818190581	""	""	""	8.28564382505154	8.55892128484749	8.58590623969927	8.91615475066519	8.5665220452248	8.77122919397542	7.72353280052894	6.98151118916932	6.25095216088645	9.48105734753193	""	9.30102181203787	8.58622792367915	8.60550127706821	8.82082417967975	9.39909172714392	8.55621721328715	8.79504247284219	""	9.57215404145976	9.58909320406507	10.2634952821189	9.31221271981086	9.28031796724886	""	""	""	9.42483478711613	10.3359280692493	8.91733248035935	""	9.31635587792005	8.73119934413544	8.69528103540774	7.8831676963711	""	""	9.86126708060202	9.13685242747509	""	9.80346149921696	9.2893032671917	9.21807518106557	""	""	""	""	""	""	""	""	""	""	""	""	""	5.86685325185802	""	7.71565366855919	""	7.20552773963314	8.52619078215748	8.28267973237616	""	6.64109341580208	""	""	""	""	""	""	""	106.029	727
283.154655302811	283.150606530254	283.156246584528	651.646875862996	650.74222156664	652.043362639109	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	""	""	""	""	""	""	8.39436907081539	7.80330867998971	7.41764646629834	""	8.65706643194537	6.55363421397379	""	""	""	7.13002569894283	7.28107738002023	7.04000384914165	""	""	""	7.6263830542759	7.49141541573148	6.92925665234517	""	5.04275392397775	""	""	""	""	""	""	""	8.13802720964197	8.14067465934244	7.13913363106297	7.84506064025933	7.67700090617243	8.43260737945481	6.11573317245332	""	""	6.33590495337837	7.00840414825529	7.20906128743824	""	""	""	""	""	7.17136780251155	""	""	""	5.55834043100584	""	""	""	6.88732397410962	""	7.41516800082423	7.67872616494928	7.40283803147922	9.0205484211422	8.36444472802385	6.87420676842839	""	""	""	8.14670212124383	8.03885560099052	7.78757453907328	""	""	""	""	6.67407642575253	""	""	5.94989227119706	""	""	6.4010013545862	""	""	""	""	6.70206445576536	7.63437591959963	8.62139557722575	""	""	""	""	""	""	6.37901005391319	6.91257377118359	7.72469746702541	""	""	""	6.63610059443281	7.24118288541712	""	""	""	""	310.214	728
371.092458018203	371.091180723571	371.097485962095	650.947486978249	649.324024630018	652.881112523204	24	2	1	0	1	1	1	1	3	0	2	0	0	1	1	0	0	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	0	6.12826558860013	""	6.58536581300996	""	""	7.65764204773341	""	""	""	7.11920836228235	""	""	8.4187232130707	""	""	""	8.52582780560857	""	5.82903973082849	""	""	7.41447649116304	7.27420168678709	7.41890345072395	""	""	""	""	6.59507234055729	6.94657591211408	""	""	""	""	""	""	""	6.47811426428193	""	""	7.98098418028383	""	""	""	""	""	""	""	7.72002908600311	7.84893684770138	8.15412600340505	""	""	""	""	""	""	""	""	""	""	""	""	7.24094212461182	""	""	""	""	""	""	""	""	""	""	""	7.72050970031948	8.05055628835881	7.76497613574729	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8.0125039211398	7.61700412908797	7.41508359428803	""	""	""	372.101	729
455.043688048134	455.040900089473	455.047964458587	650.684669934916	650.253829987697	650.967129729392	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6.24390929467058	6.69922444003577	6.47453692523895	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5.62611195112773	6.66865451641908	5.39531213672282	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5.78458796825765	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	456.051	730
