"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Variant]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Time]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Experimental groups]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Treatment]"	"Term Source REF"	"Term Accession Number"
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated12hD2b"	"12"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated12hD3b"	"12"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hA1b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hA2b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hA3b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hB1b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hB2b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hB3b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hC1b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hC2b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hC3b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hD1b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hD2b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Extracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"callus"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001010"	"Sample collection"	"ExtraTreated24hD3b"	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlA1a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlA2a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlA3a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlB1a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlB2a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlB3a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlC1a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlC2a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlC3a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlD1a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlD2a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlD3a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedA1a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedA2a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedA3a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedB1a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedB2a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedB3a"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlA1b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlA2b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlA3b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlB1b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlB2b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlB3b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlC1b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlC2b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlC3b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlD1b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlD2b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafControlD3b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"0"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"Non-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedA1b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedA2b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedA3b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedB1b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedB2b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
"Intracellular"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/3702"	"Arabidopsis thaliana str. Col-0"	""	""	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"LeafTreatedB3b"	""	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"80"	"microgram per milliliter"	"UO"	"http://purl.obolibrary.org/obo/UO_0000274"	"LPS-treated"	""	""
