"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"URI52"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI52"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI53"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI53"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI54"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI54"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI55"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI55"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI56"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI56"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI57"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI57"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI58"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI58"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI59"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI59"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI60"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI60"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI61"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI61"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI62"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI62"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI63"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI63"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI64"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI64"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI65"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI65"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI66"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI66"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI67"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI67"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI68"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI68"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI69"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI69"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI70"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI70"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI71"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI71"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI72"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI72"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI73"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI73"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI74"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI74"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI75"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI75"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI76"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI76"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI77"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI77"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI78"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI78"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI79"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI79"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI80"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI80"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI81"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI81"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI82"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI82"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI83"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI83"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI84"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI84"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI85"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI85"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI86"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI86"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI87"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI87"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI88"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI88"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI89"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI89"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI90"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI90"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI91"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI91"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI92"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI92"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI93"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI93"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI94"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI94"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI95"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI95"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI96"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI96"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI97"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI97"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI98"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI98"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI99"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI99"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI100"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI100"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI101"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI101"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI102"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI102"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI103"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI103"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
