"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Time]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Diet]"	"Term Source REF"	"Term Accession Number"
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI091_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI091_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI091_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI108_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI108_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI108_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI108_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI114_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI114_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI114_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI114_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI296_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI296_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI296_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI296_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI071_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI071_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI071_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI071_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI072_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI072_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI072_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI072_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI073_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI073_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI073_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI073_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI088_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI088_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI088_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI088_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI076_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI076_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI076_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI076_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI132_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI132_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI132_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI132_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI133_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI133_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI133_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI133_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI138_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI138_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI138_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI138_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI090_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI090_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI090_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI090_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI136_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI136_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI136_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI136_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI118_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI118_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI118_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI118_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI166_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI166_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI166_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI166_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI094_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI094_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI094_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI094_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI097_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI097_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI097_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI097_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI103_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI103_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI103_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI103_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI135_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch2"	""	""	"Sample collection"	"JALI135_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
