"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Country of origin]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Population ID]"	"Term Source REF"	"Term Accession Number"	"Factor Value[MFFGC accession no.]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Type]"	"Term Source REF"	"Term Accession Number"
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0177_6"	"PG0177"	""	""	"6"	""	""	"NZ"	""	""	"GIL023"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0198_6"	"PG0198"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0203_6"	"PG0203"	""	""	"6"	""	""	"NZ"	""	""	"GIL022"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0206_6"	"PG0206"	""	""	"6"	""	""	"NZ"	""	""	"GIL022"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0220_6"	"PG0220"	""	""	"6"	""	""	"NZ"	""	""	"GIL022"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0230_6"	"PG0230"	""	""	"6"	""	""	"NZ"	""	""	"GIL026"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0233_6"	"PG0233"	""	""	"6"	""	""	"NZ"	""	""	"GIL026"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0249_6"	"PG0249"	""	""	"6"	""	""	"NZ"	""	""	"GIL011"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0256_6"	"PG0256"	""	""	"6"	""	""	"NZ"	""	""	"GIL010"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0264_6"	"PG0264"	""	""	"6"	""	""	"NZ"	""	""	"GIL010"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0284_6"	"PG0284"	""	""	"6"	""	""	"NZ"	""	""	"GIL009"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0285_6"	"PG0285"	""	""	"6"	""	""	"NZ"	""	""	"GIL009"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0300_6"	"PG0300"	""	""	"6"	""	""	"NZ"	""	""	"GIL009"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0312_6"	"PG0312"	""	""	"6"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0313_6"	"PG0313"	""	""	"6"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0319_6"	"PG0319"	""	""	"6"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0336_6"	"PG0336"	""	""	"6"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0345_6"	"PG0345"	""	""	"6"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0367_6"	"PG0367"	""	""	"6"	""	""	"NZ"	""	""	"GIL005"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0369_6"	"PG0369"	""	""	"6"	""	""	"NZ"	""	""	"GIL005"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0373_6"	"PG0373"	""	""	"6"	""	""	"NZ"	""	""	"GIL005"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0393_6"	"PG0393"	""	""	"6"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0412_6"	"PG0412"	""	""	"6"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0422_6"	"PG0422"	""	""	"6"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0431_6"	"PG0431"	""	""	"6"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0433_6"	"PG0433"	""	""	"6"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0460_6"	"PG0460"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0464_6"	"PG0464"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0468_6"	"PG0468"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0477_6"	"PG0477"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0478_6"	"PG0478"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0484_6"	"PG0484"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0488_6"	"PG0488"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0499_6"	"PG0499"	""	""	"6"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0501_6"	"PG0501"	""	""	"6"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0549_6"	"PG0549"	""	""	"6"	""	""	"Netherlands"	""	""	"Bardonna"	""	""	"5817"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0558_6"	"PG0558"	""	""	"6"	""	""	"Netherlands"	""	""	"Barlet"	""	""	"5771"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0560_6"	"PG0560"	""	""	"6"	""	""	"Netherlands"	""	""	"Barlet"	""	""	"5771"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0565_6"	"PG0565"	""	""	"6"	""	""	"Netherlands"	""	""	"Barylou"	""	""	"5818"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0577_6"	"PG0577"	""	""	"6"	""	""	"NZ"	""	""	"Ceres Kingston"	""	""	"11756"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0579_6"	"PG0579"	""	""	"6"	""	""	"NZ"	""	""	"Ceres Kingston"	""	""	"11756"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0587_6"	"PG0587"	""	""	"6"	""	""	"Denmark"	""	""	"Chantal"	""	""	"5843"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0593_6"	"PG0593"	""	""	"6"	""	""	"UK"	""	""	"Contender"	""	""	"5810"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0598_6"	"PG0598"	""	""	"6"	""	""	"USA"	""	""	"Corvair"	""	""	"8338"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0602_6"	"PG0602"	""	""	"6"	""	""	"Netherlands"	""	""	"Duramo"	""	""	"5788"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0610_6"	"PG0610"	""	""	"6"	""	""	"NZ"	""	""	"Ellett"	""	""	"10404"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0618_6"	"PG0618"	""	""	"6"	""	""	"Netherlands"	""	""	"Lamora"	""	""	"5803"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0627_6"	"PG0627"	""	""	"6"	""	""	"USA"	""	""	"Epic"	""	""	"3539"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0644_6"	"PG0644"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0675_6"	"PG0675"	""	""	"6"	""	""	"NZ"	""	""	"Grasslands Samson"	""	""	"11292"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0695_6"	"PG0695"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0698_6"	"PG0698"	""	""	"6"	""	""	"NZ"	""	""	"Hillary"	""	""	"13515"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0749_6"	"PG0749"	""	""	"6"	""	""	"Germany"	""	""	"Liprior"	""	""	"5831"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0775_6"	"PG0775"	""	""	"6"	""	""	"USA"	""	""	"Manhattan"	""	""	"3797"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0790_6"	"PG0790"	""	""	"6"	""	""	"Romania"	""	""	"Mara"	""	""	"12503"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0795_6"	"PG0795"	""	""	"6"	""	""	"Romania"	""	""	"Mara"	""	""	"12503"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0804_6"	"PG0804"	""	""	"6"	""	""	"NZ"	""	""	"Ruanui"	""	""	"10733"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0848_6"	"PG0848"	""	""	"6"	""	""	"Netherlands"	""	""	"Option"	""	""	"12436"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0881_6"	"PG0881"	""	""	"6"	""	""	"Slovakia"	""	""	"Pastel"	""	""	"12505"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0888_6"	"PG0888"	""	""	"6"	""	""	"Netherlands"	""	""	"Peramo"	""	""	"5787"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0889_6"	"PG0889"	""	""	"6"	""	""	"Netherlands"	""	""	"Peramo"	""	""	"5787"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0907_6"	"PG0907"	""	""	"6"	""	""	"Denmark"	""	""	"Pippin"	""	""	"5837"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0949_6"	"PG0949"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL018"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0965_6"	"PG0965"	""	""	"6"	""	""	"NZ"	""	""	"Tolosa"	""	""	"11755"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0972_6"	"PG0972"	""	""	"6"	""	""	"Italy"	""	""	"Vejo"	""	""	"3774"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0974_6"	"PG0974"	""	""	"6"	""	""	"Italy"	""	""	"Vejo"	""	""	"3774"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1025_6"	"PG1025"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1060_6"	"PG1060"	""	""	"6"	""	""	"Argentina"	""	""	"Arg-2"	""	""	"9696"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1073_6"	"PG1073"	""	""	"6"	""	""	"NZ"	""	""	"Banks"	""	""	"8840"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1119_6"	"PG1119"	""	""	"6"	""	""	"Morroco"	""	""	"Mor-11"	""	""	"13999"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1140_6"	"PG1140"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1178_6"	"PG1178"	""	""	"6"	""	""	"NZ"	""	""	"Vedette"	""	""	"8835"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1181_6"	"PG1181"	""	""	"6"	""	""	"NZ"	""	""	"Ruanui"	""	""	"10733"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1197_6"	"PG1197"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL018"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1198_6"	"PG1198"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL018"	""	""	""	""	""	"Enhanced germplasm"	""	""
